kicker_player_id,kicker_player_name,season,made,att,xp_pct,league_xp_pct,below_avg,season_label
00-0016795,M.Unutoa,1999,1,1,1.0,0.9886685552407932,False,1999
00-0016830,M.Vanderjagt,1999,43,43,1.0,0.9886685552407932,False,1999
00-0016830,M.Vanderjagt,2000,46,46,1.0,0.9905033238366572,False,2000
00-0016830,M.Vanderjagt,2001,41,42,0.9761904761904762,0.9814995131450828,True,2001---
00-0016830,M.Vanderjagt,2002,34,34,1.0,0.9811965811965812,False,2002
00-0016830,M.Vanderjagt,2003,46,46,1.0,0.9823008849557522,False,2003
00-0016830,M.Vanderjagt,2004,59,60,0.9833333333333333,0.9899244332493703,True,2004---
00-0016830,M.Vanderjagt,2005,52,52,1.0,0.9847670250896058,False,2005
00-0016830,M.Vanderjagt,2006,33,33,1.0,0.9876977152899824,False,2006
00-0016919,A.Vinatieri,1999,29,30,0.9666666666666667,0.9886685552407932,True,1999---
00-0016919,A.Vinatieri,2000,25,25,1.0,0.9905033238366572,False,2000
00-0016919,A.Vinatieri,2001,41,42,0.9761904761904762,0.9814995131450828,True,2001---
00-0016919,A.Vinatieri,2002,36,36,1.0,0.9811965811965812,False,2002
00-0016919,A.Vinatieri,2003,37,38,0.9736842105263158,0.9823008849557522,True,2003---
00-0016919,A.Vinatieri,2004,48,48,1.0,0.9899244332493703,False,2004
00-0016919,A.Vinatieri,2005,40,41,0.975609756097561,0.9847670250896058,True,2005---
00-0016919,A.Vinatieri,2006,38,38,1.0,0.9876977152899824,False,2006
00-0016919,A.Vinatieri,2007,49,51,0.9607843137254902,0.9856175972927242,True,2007---
00-0016919,A.Vinatieri,2008,43,43,1.0,0.9915254237288136,False,2008
00-0016919,A.Vinatieri,2009,17,18,0.9444444444444444,0.9814658803706824,True,2009---
00-0016919,A.Vinatieri,2010,51,51,1.0,0.9884963023829088,False,2010
00-0016919,A.Vinatieri,2011,24,24,1.0,0.9942004971002486,False,2011
00-0016919,A.Vinatieri,2012,37,37,1.0,0.9935327405012127,False,2012
00-0016919,A.Vinatieri,2013,34,34,1.0,0.9960536700868192,False,2013
00-0016919,A.Vinatieri,2014,50,50,1.0,0.9926888708367181,False,2014
00-0016919,A.Vinatieri,2015,32,35,0.9142857142857143,0.9416598192276089,True,2015---
00-0016919,A.Vinatieri,2016,44,44,1.0,0.9364016736401674,False,2016
00-0016919,A.Vinatieri,2017,22,24,0.9166666666666666,0.9400352733686067,True,2017---
00-0016919,A.Vinatieri,2018,44,47,0.9361702127659575,0.9425101214574899,True,2018---
00-0016919,A.Vinatieri,2019,22,28,0.7857142857142857,0.9388429752066115,True,2019---
